Fecha;Sigla Empresa;Nombre;Origen;Nombre;Ciudad Origen;Departamento Origen;Pais Origen;Continente Origen;Destino;Nombre;Ciudad Destino;Departamento Destino;Pais Destino;Continente Destino;Tipo de Equipo;Tipo Vuelo;Tr fico;N£mero de Vuelos;Horas Bloque;Sillas Ofrecidas;Pasajeros A Bordo;Pasajeros Tr nsito;Carga Ofrecida (Kg.);Carga + Correo A Bordo (Kg.);Carga Tr nsito (Kg.)
01-ene-22 00:00:00;1BB;ALLAS S.A.S;PCE;ALLAS S.A.S;PUERTO CARRENO;VICHADA;COLOMBIA;SURAMERICA;BMG;BARRANCO MINAS;GUAINIA (BARRANCO MINAS);GUAINIA;COLOMBIA;SURAMERICA;DC3;T;N;2;0,58;0;14;0;0;2.750;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;PCE;ALLAS S.A.S;PUERTO CARRENO;VICHADA;COLOMBIA;SURAMERICA;BMG;BARRANCO MINAS;GUAINIA (BARRANCO MINAS);GUAINIA;COLOMBIA;SURAMERICA;PA32;T;N;3;0,75;0;8;0;0;135;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;PCE;ALLAS S.A.S;PUERTO CARRENO;VICHADA;COLOMBIA;SURAMERICA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;P28R;T;N;1;1,67;0;1;0;0;18;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;PCE;ALLAS S.A.S;PUERTO CARRENO;VICHADA;COLOMBIA;SURAMERICA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;PA32;T;N;1;1,17;0;5;0;0;45;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;PCR;ALLAS S.A.S;PUERTO CARRENO;VICHADA;COLOMBIA;SURAMERICA;PIM;LA PRIMAVERA;LA PRIMAVERA;VICHADA;COLOMBIA;SURAMERICA;PA32;T;N;1;0,92;0;1;0;0;0;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;PIM;ALLAS S.A.S;LA PRIMAVERA;VICHADA;COLOMBIA;SURAMERICA;PCR;GERMAN OLANO;PUERTO CARRENO;VICHADA;COLOMBIA;SURAMERICA;P28R;T;N;1;1,33;0;0;0;0;93;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;PIM;ALLAS S.A.S;LA PRIMAVERA;VICHADA;COLOMBIA;SURAMERICA;PCR;GERMAN OLANO;PUERTO CARRENO;VICHADA;COLOMBIA;SURAMERICA;PA32;T;N;2;2;0;5;0;0;370;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;PIM;ALLAS S.A.S;LA PRIMAVERA;VICHADA;COLOMBIA;SURAMERICA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;P28R;T;N;1;1,58;0;3;0;0;14;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;PTC;ALLAS S.A.S;PUERTO CARRENO;VICHADA;COLOMBIA;SURAMERICA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;P28R;T;N;1;1,33;0;0;0;0;45;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;SJE;ALLAS S.A.S;SAN JOSE DEL GUAVIARE;GUAVIARE;COLOMBIA;SURAMERICA;LPD;LA PEDRERA;LA PEDRERA;AMAZONAS;COLOMBIA;SURAMERICA;DC3;T;N;1;1,83;0;9;0;0;425;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;SJE;ALLAS S.A.S;SAN JOSE DEL GUAVIARE;GUAVIARE;COLOMBIA;SURAMERICA;TAR;TARAIRA;TARAIRA;VAUPES;COLOMBIA;SURAMERICA;DC3;T;N;1;1,75;0;0;0;0;1.550;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;TAR;ALLAS S.A.S;TARAIRA;VAUPES;COLOMBIA;SURAMERICA;LPD;LA PEDRERA;LA PEDRERA;AMAZONAS;COLOMBIA;SURAMERICA;DC3;T;N;2;0,5;0;7;0;0;3.800;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;TAR;ALLAS S.A.S;TARAIRA;VAUPES;COLOMBIA;SURAMERICA;SJE;SAN JOSE DEL GUAVIARE- JORGE E GONZ;SAN JOSE DEL GUAVIARE;GUAVIARE;COLOMBIA;SURAMERICA;DC3;T;N;1;1,42;0;4;0;0;1.800;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;TAR;ALLAS S.A.S;TARAIRA;VAUPES;COLOMBIA;SURAMERICA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;DC3;T;N;1;2,33;0;1;0;0;1.175;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;VVC;ALLAS S.A.S;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;BMG;BARRANCO MINAS;GUAINIA (BARRANCO MINAS);GUAINIA;COLOMBIA;SURAMERICA;DC3;T;N;2;3,25;0;38;0;0;535;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;VVC;ALLAS S.A.S;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;BMG;BARRANCO MINAS;GUAINIA (BARRANCO MINAS);GUAINIA;COLOMBIA;SURAMERICA;P28R;T;N;1;1,83;0;2;0;0;36;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;VVC;ALLAS S.A.S;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;BMG;BARRANCO MINAS;GUAINIA (BARRANCO MINAS);GUAINIA;COLOMBIA;SURAMERICA;PA32;T;N;14;16,38;0;53;0;0;463;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;VVC;ALLAS S.A.S;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;CPB;CAPURGANA;CAPURGANA;CHOCO;COLOMBIA;SURAMERICA;P28R;T;N;1;2,83;0;3;0;0;20;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;VVC;ALLAS S.A.S;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;EYP;EL YOPAL;EL YOPAL;CASANARE;COLOMBIA;SURAMERICA;P28R;T;N;2;1,67;0;3;0;0;14;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;VVC;ALLAS S.A.S;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;EYP;EL YOPAL;EL YOPAL;CASANARE;COLOMBIA;SURAMERICA;PA32;T;N;1;0,58;0;5;0;0;27;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;VVC;ALLAS S.A.S;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;LMC;LA MACARENA - META;LA MACARENA;META;COLOMBIA;SURAMERICA;P28R;T;N;1;0,83;0;2;0;0;0;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;VVC;ALLAS S.A.S;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;PCE;CUMARIBO;PUERTO CARRENO;VICHADA;COLOMBIA;SURAMERICA;DC3;T;N;2;3,25;0;35;0;0;1.295;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;VVC;ALLAS S.A.S;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;PCE;CUMARIBO;PUERTO CARRENO;VICHADA;COLOMBIA;SURAMERICA;P28R;T;N;1;1,67;0;2;0;0;36;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;VVC;ALLAS S.A.S;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;PCE;CUMARIBO;PUERTO CARRENO;VICHADA;COLOMBIA;SURAMERICA;PA32;T;N;4;4,68;0;20;0;0;118;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;VVC;ALLAS S.A.S;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;PIM;LA PRIMAVERA;LA PRIMAVERA;VICHADA;COLOMBIA;SURAMERICA;PA32;T;N;1;1,08;0;5;0;0;55;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;VVC;ALLAS S.A.S;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;PTC;LA VICTORIA;PUERTO CARRENO;VICHADA;COLOMBIA;SURAMERICA;P28R;T;N;1;1,42;0;2;0;0;36;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;VVC;ALLAS S.A.S;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;SJE;SAN JOSE DEL GUAVIARE- JORGE E GONZ;SAN JOSE DEL GUAVIARE;GUAVIARE;COLOMBIA;SURAMERICA;DC3;T;N;1;0,67;0;7;0;0;1.120;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;VVC;ALLAS S.A.S;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;TAR;TARAIRA;TARAIRA;VAUPES;COLOMBIA;SURAMERICA;DC3;T;N;1;2,42;0;7;0;0;1.120;0
01-ene-22 00:00:00;1BB;ALLAS S.A.S;VVC;ALLAS S.A.S;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;P28R;T;N;2;0,41;0;2;0;0;0;0
01-ene-22 00:00:00;1BC;INTEREJECUTIVA;AXM;INTEREJECUTIVA;ARMENIA;QUINDIO;COLOMBIA;SURAMERICA;EOH;MEDELLIN - OLAYA HERRERA;MEDELLIN;ANTIOQUIA;COLOMBIA;SURAMERICA;BE30;T;N;1;0,7;0;2;0;0;0;0
01-ene-22 00:00:00;1BC;INTEREJECUTIVA;BAQ;INTEREJECUTIVA;BARRANQUILLA;ATLANTICO;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;E55P;T;N;1;1,18;0;7;0;0;0;0
01-ene-22 00:00:00;1BC;INTEREJECUTIVA;BOG;INTEREJECUTIVA;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;BE30;T;N;3;2,65;0;6;0;0;0;0
01-ene-22 00:00:00;1BC;INTEREJECUTIVA;BOG;INTEREJECUTIVA;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;CL30;T;N;1;1,1;0;5;0;0;0;0
01-ene-22 00:00:00;1BC;INTEREJECUTIVA;BOG;INTEREJECUTIVA;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;E55P;T;N;1;1,07;0;1;0;0;0;0
01-ene-22 00:00:00;1BC;INTEREJECUTIVA;CTG;INTEREJECUTIVA;CARTAGENA;BOLIVAR;COLOMBIA;SURAMERICA;LIR;ROMA CIAMPINO AIRPORT;ROMA;;ITALIA;EUROPA;E55P;T;I;1;2,15;0;6;0;0;0;0
01-ene-22 00:00:00;1BC;INTEREJECUTIVA;CTG;INTEREJECUTIVA;CARTAGENA;BOLIVAR;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;E55P;T;N;1;1,08;0;0;0;0;0;0
01-ene-22 00:00:00;1BC;INTEREJECUTIVA;EOH;INTEREJECUTIVA;MEDELLIN;ANTIOQUIA;COLOMBIA;SURAMERICA;AXM;EL EDEN;ARMENIA;QUINDIO;COLOMBIA;SURAMERICA;BE30;T;N;1;0,78;0;2;0;0;0;0
01-ene-22 00:00:00;1BC;INTEREJECUTIVA;EOH;INTEREJECUTIVA;MEDELLIN;ANTIOQUIA;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;BE30;T;N;1;0,53;0;0;0;0;0;0
01-ene-22 00:00:00;1BC;INTEREJECUTIVA;FLL;INTEREJECUTIVA;FORT LAUDERDALE;;ESTADOS UNIDOS;NORTE AMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;CL30;T;I;1;3,53;0;0;0;0;0;0
01-ene-22 00:00:00;1BC;INTEREJECUTIVA;FLL;INTEREJECUTIVA;FORT LAUDERDALE;;ESTADOS UNIDOS;NORTE AMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;E55P;T;I;1;3,58;0;1;0;0;0;0
01-ene-22 00:00:00;1BC;INTEREJECUTIVA;LIR;INTEREJECUTIVA;ROMA;;ITALIA;EUROPA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;E55P;T;I;1;1,8;0;0;0;0;0;0
01-ene-22 00:00:00;1BC;INTEREJECUTIVA;MDE;INTEREJECUTIVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;ATLANTICO;COLOMBIA;SURAMERICA;E55P;T;N;1;1,15;0;7;0;0;0;0
01-ene-22 00:00:00;1BC;INTEREJECUTIVA;MDE;INTEREJECUTIVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;BE30;T;N;4;3,69;0;9;0;0;0;0
01-ene-22 00:00:00;1BC;INTEREJECUTIVA;MDE;INTEREJECUTIVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;CL30;T;N;1;0,78;0;0;0;0;0;0
01-ene-22 00:00:00;1BC;INTEREJECUTIVA;MDE;INTEREJECUTIVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;BOG;BOGOTA - ELDORADO;BOGOTA;DISTRITO CAPITAL;COLOMBIA;SURAMERICA;E55P;T;N;1;0,82;0;1;0;0;0;0
01-ene-22 00:00:00;1BC;INTEREJECUTIVA;MDE;INTEREJECUTIVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;BOLIVAR;COLOMBIA;SURAMERICA;E55P;T;N;2;2,09;0;1;0;0;0;0
01-ene-22 00:00:00;1BC;INTEREJECUTIVA;MDE;INTEREJECUTIVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;EOH;MEDELLIN - OLAYA HERRERA;MEDELLIN;ANTIOQUIA;COLOMBIA;SURAMERICA;BE30;T;N;1;0,55;0;0;0;0;0;0
01-ene-22 00:00:00;1BC;INTEREJECUTIVA;MDE;INTEREJECUTIVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;FLL;FORT LAUDERDALE HOLLYWOOD INTL;FORT LAUDERDALE;;ESTADOS UNIDOS;NORTE AMERICA;E55P;T;I;1;4,07;0;2;0;0;0;0
01-ene-22 00:00:00;1BC;INTEREJECUTIVA;MDE;INTEREJECUTIVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;CL30;T;N;1;0,68;0;1;0;0;0;0
01-ene-22 00:00:00;1BC;INTEREJECUTIVA;MDE;INTEREJECUTIVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;PEI;PEREIRA - MATECA¥AS;PEREIRA;RISARALDA;COLOMBIA;SURAMERICA;E55P;T;N;1;0,7;0;6;0;0;0;0
01-ene-22 00:00:00;1BC;INTEREJECUTIVA;PEI;INTEREJECUTIVA;PEREIRA;RISARALDA;COLOMBIA;SURAMERICA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;ANTIOQUIA;COLOMBIA;SURAMERICA;E55P;T;N;1;0,85;0;7;0;0;0;0
01-ene-22 00:00:00;1BE;AERUPIA SAS;SJE;AERUPIA SAS;SAN JOSE DEL GUAVIARE;GUAVIARE;COLOMBIA;SURAMERICA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;PA31;T;N;1;0,67;0;2;0;0;0;0
01-ene-22 00:00:00;1BE;AERUPIA SAS;VVC;AERUPIA SAS;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;SJE;SAN JOSE DEL GUAVIARE- JORGE E GONZ;SAN JOSE DEL GUAVIARE;GUAVIARE;COLOMBIA;SURAMERICA;PA31;T;N;1;0,67;0;2;0;0;0;0
01-ene-22 00:00:00;1BE;AERUPIA SAS;VVC;AERUPIA SAS;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;PA31;T;N;1;0,42;0;0;0;0;0;0
01-ene-22 00:00:00;1BP;ALPES S.A.S;7GC;ALPES S.A.S;TRINIDAD;CASANARE;COLOMBIA;SURAMERICA;EYP;EL YOPAL;EL YOPAL;CASANARE;COLOMBIA;SURAMERICA;C206;T;N;1;0,67;0;0;0;0;0;0
01-ene-22 00:00:00;1BP;ALPES S.A.S;7GC;ALPES S.A.S;TRINIDAD;CASANARE;COLOMBIA;SURAMERICA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;C206;T;N;1;1,5;0;3;0;0;90;0
01-ene-22 00:00:00;1BP;ALPES S.A.S;9CI;ALPES S.A.S;PAZ DE ARIPORO;CASANARE;COLOMBIA;SURAMERICA;EYP;EL YOPAL;EL YOPAL;CASANARE;COLOMBIA;SURAMERICA;C206;T;N;1;0,92;0;5;0;0;75;0
01-ene-22 00:00:00;1BP;ALPES S.A.S;EYP;ALPES S.A.S;EL YOPAL;CASANARE;COLOMBIA;SURAMERICA;7GC;SAN FELIPE DEL PAUTO;TRINIDAD;CASANARE;COLOMBIA;SURAMERICA;C206;T;N;1;0,83;0;2;0;0;40;0
01-ene-22 00:00:00;1BP;ALPES S.A.S;EYP;ALPES S.A.S;EL YOPAL;CASANARE;COLOMBIA;SURAMERICA;TDI;ELF TRINIDAD;TRINIDAD;CASANARE;COLOMBIA;SURAMERICA;C206;T;N;1;0,33;0;1;0;0;55;0
01-ene-22 00:00:00;1BP;ALPES S.A.S;EYP;ALPES S.A.S;EL YOPAL;CASANARE;COLOMBIA;SURAMERICA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;C206;T;N;1;0,75;0;0;0;0;0;0
01-ene-22 00:00:00;1BP;ALPES S.A.S;TDI;ALPES S.A.S;TRINIDAD;CASANARE;COLOMBIA;SURAMERICA;9CI;LA CAIMANA;PAZ DE ARIPORO;CASANARE;COLOMBIA;SURAMERICA;C206;T;N;1;0,58;0;3;0;0;55;0
01-ene-22 00:00:00;1BP;ALPES S.A.S;VVC;ALPES S.A.S;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;7GC;SAN FELIPE DEL PAUTO;TRINIDAD;CASANARE;COLOMBIA;SURAMERICA;C206;T;N;1;1,5;0;3;0;0;0;0
01-ene-22 00:00:00;1BP;ALPES S.A.S;VVC;ALPES S.A.S;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;EYP;EL YOPAL;EL YOPAL;CASANARE;COLOMBIA;SURAMERICA;C206;T;N;1;0,83;0;0;0;0;0;0
01-ene-22 00:00:00;1BR;AEROLINEAS LLANERAS ARALL LTDA.;7FU;AEROLINEAS LLANERAS ARALL LTDA.;PUERTO GAITAN;META;COLOMBIA;SURAMERICA;PIM;LA PRIMAVERA;LA PRIMAVERA;VICHADA;COLOMBIA;SURAMERICA;C206;T;N;1;0,5;0;0;0;0;10;0
01-ene-22 00:00:00;1BR;AEROLINEAS LLANERAS ARALL LTDA.;7FU;AEROLINEAS LLANERAS ARALL LTDA.;PUERTO GAITAN;META;COLOMBIA;SURAMERICA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;C182;T;N;2;2;0;3;0;0;225;0
01-ene-22 00:00:00;1BR;AEROLINEAS LLANERAS ARALL LTDA.;7GS;AEROLINEAS LLANERAS ARALL LTDA.;CUMARIBO;VICHADA;COLOMBIA;SURAMERICA;PIM;LA PRIMAVERA;LA PRIMAVERA;VICHADA;COLOMBIA;SURAMERICA;C182;T;N;1;0,33;0;2;0;0;75;0
01-ene-22 00:00:00;1BR;AEROLINEAS LLANERAS ARALL LTDA.;7GS;AEROLINEAS LLANERAS ARALL LTDA.;CUMARIBO;VICHADA;COLOMBIA;SURAMERICA;PIM;LA PRIMAVERA;LA PRIMAVERA;VICHADA;COLOMBIA;SURAMERICA;C206;T;N;1;0,17;0;0;0;0;50;0
01-ene-22 00:00:00;1BR;AEROLINEAS LLANERAS ARALL LTDA.;7GZ;AEROLINEAS LLANERAS ARALL LTDA.;MANI;CASANARE;COLOMBIA;SURAMERICA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;C172;T;N;2;1,08;0;2;0;0;30;0
01-ene-22 00:00:00;1BR;AEROLINEAS LLANERAS ARALL LTDA.;7HV;AEROLINEAS LLANERAS ARALL LTDA.;LA PRIMAVERA;VICHADA;COLOMBIA;SURAMERICA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;C206;T;N;2;3,16;0;0;0;0;80;0
01-ene-22 00:00:00;1BR;AEROLINEAS LLANERAS ARALL LTDA.;9DE;AEROLINEAS LLANERAS ARALL LTDA.;LA PRIMAVERA;VICHADA;COLOMBIA;SURAMERICA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;C182;T;N;1;1;0;0;0;0;250;0
01-ene-22 00:00:00;1BR;AEROLINEAS LLANERAS ARALL LTDA.;9DI;AEROLINEAS LLANERAS ARALL LTDA.;SAN FELIPE;GUAINIA;COLOMBIA;SURAMERICA;BMG;BARRANCO MINAS;GUAINIA (BARRANCO MINAS);GUAINIA;COLOMBIA;SURAMERICA;C206;T;N;1;1,17;0;0;0;0;10;0
01-ene-22 00:00:00;1BR;AEROLINEAS LLANERAS ARALL LTDA.;9DI;AEROLINEAS LLANERAS ARALL LTDA.;SAN FELIPE;GUAINIA;COLOMBIA;SURAMERICA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;C206;T;N;2;5;0;0;0;0;60;0
01-ene-22 00:00:00;1BR;AEROLINEAS LLANERAS ARALL LTDA.;A01;AEROLINEAS LLANERAS ARALL LTDA.;INIRIDA;GUAINIA;COLOMBIA;SURAMERICA;PID;PUERTO INIRIDA;PUERTO INIRIDA;GUAINIA;COLOMBIA;SURAMERICA;C172;T;N;1;1,33;0;2;0;0;30;0
01-ene-22 00:00:00;1BR;AEROLINEAS LLANERAS ARALL LTDA.;A07;AEROLINEAS LLANERAS ARALL LTDA.;SAN JOSE DEL GUAVIARE;GUAVIARE;COLOMBIA;SURAMERICA;PID;PUERTO INIRIDA;PUERTO INIRIDA;GUAINIA;COLOMBIA;SURAMERICA;C172;T;N;1;1,75;0;3;0;0;50;0
01-ene-22 00:00:00;1BR;AEROLINEAS LLANERAS ARALL LTDA.;A07;AEROLINEAS LLANERAS ARALL LTDA.;SAN JOSE DEL GUAVIARE;GUAVIARE;COLOMBIA;SURAMERICA;SJE;SAN JOSE DEL GUAVIARE- JORGE E GONZ;SAN JOSE DEL GUAVIARE;GUAVIARE;COLOMBIA;SURAMERICA;C172;T;N;1;1,5;0;0;0;0;20;0
01-ene-22 00:00:00;1BR;AEROLINEAS LLANERAS ARALL LTDA.;A09;AEROLINEAS LLANERAS ARALL LTDA.;PUERTO INIRIDA;GUAINIA;COLOMBIA;SURAMERICA;MVP;MITU;MITU;VAUPES;COLOMBIA;SURAMERICA;C182;T;N;2;0,5;0;4;0;0;95;0
01-ene-22 00:00:00;1BR;AEROLINEAS LLANERAS ARALL LTDA.;A09;AEROLINEAS LLANERAS ARALL LTDA.;PUERTO INIRIDA;GUAINIA;COLOMBIA;SURAMERICA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;C182;T;N;1;1,67;0;1;0;0;10;0
01-ene-22 00:00:00;1BR;AEROLINEAS LLANERAS ARALL LTDA.;ACR;AEROLINEAS LLANERAS ARALL LTDA.;ARARACUARA;CAQUETA;COLOMBIA;SURAMERICA;SJE;SAN JOSE DEL GUAVIARE- JORGE E GONZ;SAN JOSE DEL GUAVIARE;GUAVIARE;COLOMBIA;SURAMERICA;C206;T;N;1;1,67;0;0;0;0;10;0
01-ene-22 00:00:00;1BR;AEROLINEAS LLANERAS ARALL LTDA.;BMG;AEROLINEAS LLANERAS ARALL LTDA.;GUAINIA (BARRANCO MINAS);GUAINIA;COLOMBIA;SURAMERICA;9DI;SAN FELIPE;SAN FELIPE;GUAINIA;COLOMBIA;SURAMERICA;C206;T;N;1;1,5;0;0;0;0;20;0
01-ene-22 00:00:00;1BR;AEROLINEAS LLANERAS ARALL LTDA.;BMG;AEROLINEAS LLANERAS ARALL LTDA.;GUAINIA (BARRANCO MINAS);GUAINIA;COLOMBIA;SURAMERICA;PCR;GERMAN OLANO;PUERTO CARRENO;VICHADA;COLOMBIA;SURAMERICA;C206;T;N;1;2;0;0;0;0;10;0
01-ene-22 00:00:00;1BR;AEROLINEAS LLANERAS ARALL LTDA.;BMG;AEROLINEAS LLANERAS ARALL LTDA.;GUAINIA (BARRANCO MINAS);GUAINIA;COLOMBIA;SURAMERICA;SRO;SANTA ROSALIA;SANTA ROSALIA;VICHADA;COLOMBIA;SURAMERICA;C206;T;N;1;0,67;0;0;0;0;10;0
01-ene-22 00:00:00;1BR;AEROLINEAS LLANERAS ARALL LTDA.;BMG;AEROLINEAS LLANERAS ARALL LTDA.;GUAINIA (BARRANCO MINAS);GUAINIA;COLOMBIA;SURAMERICA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;C172;T;N;2;4;0;3;0;0;200;0
01-ene-22 00:00:00;1BR;AEROLINEAS LLANERAS ARALL LTDA.;BMG;AEROLINEAS LLANERAS ARALL LTDA.;GUAINIA (BARRANCO MINAS);GUAINIA;COLOMBIA;SURAMERICA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;C206;T;N;4;7,08;0;3;0;0;170;0
01-ene-22 00:00:00;1BR;AEROLINEAS LLANERAS ARALL LTDA.;CRU;AEROLINEAS LLANERAS ARALL LTDA.;CARURU;VAUPES;COLOMBIA;SURAMERICA;SJE;SAN JOSE DEL GUAVIARE- JORGE E GONZ;SAN JOSE DEL GUAVIARE;GUAVIARE;COLOMBIA;SURAMERICA;C206;T;N;9;9,56;0;19;0;0;90;0
01-ene-22 00:00:00;1BR;AEROLINEAS LLANERAS ARALL LTDA.;CRU;AEROLINEAS LLANERAS ARALL LTDA.;CARURU;VAUPES;COLOMBIA;SURAMERICA;VVC;VANGUARDIA;VILLAVICENCIO;META;COLOMBIA;SURAMERICA;C206;T;N;1;2;0;0;0;0;10;0
